0.57679,0.84065
-0.091009,-0.86346
-0.0026672,-0.026612
0.090086,-0.34211
0.60386,0.60708
-0.11267,0.57556
-0.18299,-0.75778
-0.38605,0.55229
-0.64197,0.76785
0.38179,0.66285
0.57679,0.84065
-0.078995,-0.41645
-0.18495,-0.93944
0.07401,0.21105
0.037196,0.40422
-0.68001,0.9283
-0.48609,0.97013
-0.072674,-0.98726
0.42436,0.5734
0.13804,-0.46167
0.32424,0.68167
0.11067,-0.71024
0.004299,0.015319
0.95637,0.62125
0.21929,0.021447
0.22815,0.5871
0.75317,0.91344
-0.50127,0.64368
0.15596,0.47714
0.87673,0.80235
-0.7033,0.86822
-0.2408,-0.36078
0.66844,0.75312
0.54082,0.82996
-0.063844,0.92389
0.44427,0.99791
0.33574,0.61626
0.07401,0.21105
0.42436,0.5734
-0.21687,0.59956
-0.19899,-0.32607
0.0047442,-0.91152
0.11067,-0.71024
0.86335,0.89741
-0.012696,-0.53209
0.98193,0.88083
0.62845,0.52484
-0.21687,0.59956
0.16127,0.21553
0.79367,0.97422
0.13897,-0.040649
-0.53236,0.92459
-0.5515,0.94765
0.1287,0.2367
0.87207,0.87954
0.30917,0.63062
-0.081221,0.39969
0.30917,0.63062
0.60316,0.98514
0.083535,-0.92905
-0.14519,0.99345
-0.058707,-0.62826
-0.63313,0.94879
-0.4657,0.88507
0.088104,-0.5178
-0.67862,0.57799
-0.68735,0.53564
0.32538,0.56263
-0.34777,0.99997
-0.081221,0.39969
0.47383,0.50695
-0.16294,-0.024981
0.1879,-0.55606
0.07401,0.21105
0.48527,0.50497
0.48527,0.50497
-0.26621,0.81708
-0.063844,0.92389
0.75528,0.604
-0.21687,0.59956
0.99779,0.65524
0.1598,0.99074
0.44427,0.99791
0.0030086,-0.16042
0.42376,0.75049
-0.028405,-0.34212
0.068038,0.15713
0.0030086,-0.16042
0.47984,0.60398
0.61389,0.73262
0.92335,0.75956
-0.039217,-0.72429
0.058754,0.47904
0.088104,-0.5178
0.0030086,-0.16042
0.88111,0.67989
0.22065,0.87364
-0.92924,0.57641
0.058754,0.47904
0.6107,0.94797
-0.89776,0.83656
0.6107,0.94797
0.083492,0.65387
0.085945,0.61931
0.050406,0.52509
-0.28632,0.94233
-0.44934,0.8017
-0.039325,-0.10803
0.87564,0.75619
0.54082,0.82996
-0.48603,0.51222
-0.21895,-0.56379
-0.15782,-0.70214
-0.28582,0.84493
0.7071,0.58162
0.07401,0.21105
0.18253,0.5899
0.51992,0.82849
-0.11084,0.033688
0.069173,-0.50932
0.07401,0.21105
-0.072674,-0.98726
-0.75554,0.60779
-0.96049,0.7455
0.54082,0.82996
0.082068,-0.89044
-0.75027,0.90047
-0.11267,0.57556
-0.59767,0.69837
0.17673,-0.52322
0.23148,0.093307
-0.19373,0.38762
0.30509,0.72948
-0.031614,-0.56378
-0.48609,0.97013
0.38929,0.50291
0.1607,-0.049017
-0.34777,0.99997
-0.13388,0.58313
-0.53654,0.78484
-0.2408,-0.36078
-0.07922,-0.35279
0.44015,0.5149
-0.53455,0.81801
0.21929,0.021447
0.13897,-0.040649
-0.60626,0.98908
-0.26621,0.81708
-0.28203,0.8097
0.88111,0.67989
-0.4657,0.88507
-0.37135,0.79973
0.19748,-0.43972
0.030786,0.25634
0.61389,0.73262
-0.71796,0.63318
-0.51068,0.51305
-0.031614,-0.56378
-0.15621,-0.12166
0.55964,0.63537
-0.047023,0.46446
0.24319,-0.26276
0.090352,0.15494
0.99779,0.65524
0.21587,0.60941
-0.73089,0.66069
-0.11372,-0.87631
0.53014,0.51428
-0.1638,0.65751
-0.077861,0.45396
-0.71796,0.63318
-0.14196,-0.97988
0.083492,0.65387
-0.090496,-0.20679
-0.10882,-0.57073
-0.058707,-0.62826
-0.38605,0.55229
-0.9752,0.72436
-0.24276,0.98144
0.068038,0.15713
-0.19207,-0.71988
-0.8515,0.88421
-0.14519,0.99345
-0.82674,0.72773
0.32586,0.87206
0.1607,-0.049017
0.1608,-0.085033
0.088104,-0.5178
-0.048484,-0.57511
0.93793,0.94851
-0.55319,0.54914
-0.9752,0.72436
0.050406,0.52509
-0.34777,0.99997
-0.28582,0.84493
-0.072674,-0.98726
-0.11978,0.064342
-0.033946,0.821
0.085945,0.61931
0.85547,0.53732
-0.11717,-0.39431
0.0030086,-0.16042
0.5095,0.59844
-0.17141,0.25721
0.40331,0.62946
0.3435,0.83042
-0.19228,0.0066557
-0.38605,0.55229
0.10253,-0.023775
0.22065,0.87364
0.22646,0.5014
-0.13592,0.536
0.94536,0.86992
-0.77137,0.65238
-0.73089,0.66069
-0.026922,0.99986
-0.68735,0.53564
0.44427,0.99791
0.8521,0.54425
-0.077861,0.45396
0.075801,0.78249
-0.68745,0.65942
-0.14057,-0.59771
-0.17141,0.25721
-0.75027,0.90047
0.53014,0.51428
0.94818,0.61192
0.87673,0.80235
-0.75027,0.90047
-0.28632,0.94233
-0.48603,0.51222
0.13897,-0.040649
0.30773,0.79568
-0.11978,0.064342
-0.010186,0.98531
0.18253,0.5899
-0.75027,0.90047
-0.17133,-0.073792
-0.22524,-0.11518
-0.010186,0.98531
0.075801,0.78249
-0.22988,-0.72871
-0.15261,-0.042918
-0.48603,0.51222
-0.40584,0.89485
0.075801,0.78249
-0.95156,0.51479
0.050406,0.52509
-0.17141,0.25721
0.0030086,-0.16042
0.19748,-0.43972
0.07401,0.21105
0.64366,0.60772
-0.1447,0.50032
0.54178,0.56602
-0.89776,0.83656
0.1608,-0.085033
0.21929,0.021447
-0.072674,-0.98726
-0.89226,0.80039
-0.68735,0.53564
0.18999,-0.73795
-0.29074,0.66524
0.61264,0.80063
0.44427,0.99791
0.13897,-0.040649
0.1287,0.2367
-0.14984,0.31062
0.11067,-0.71024
-0.1266,0.46563
-0.17141,0.25721
0.22382,0.16897
-0.081821,0.98767
-0.38605,0.55229
0.10561,-0.49044
-0.039217,-0.72429
-0.48609,0.97013
0.72159,0.51952
0.51992,0.82849
-0.048484,-0.57511
-0.17141,0.25721
-0.051887,-0.38383
-0.10277,-0.40643
-0.010186,0.98531
0.88111,0.67989
-0.26621,0.81708
0.59136,0.79611
-0.44934,0.8017
0.62845,0.52484
-0.11978,0.064342
-0.32619,0.656
-0.15782,-0.70214
0.98193,0.88083
0.20591,0.022444
0.10072,0.22821
-0.60626,0.98908
0.44015,0.5149
-0.26621,0.81708
0.037196,0.40422
-0.025347,0.04305
0.090352,0.15494
0.44427,0.99791
-0.8347,0.94459
-0.27096,0.51709
0.47383,0.50695
-0.75554,0.60779
0.64366,0.60772
0.44427,0.99791
0.96165,0.69163
-0.60626,0.98908
-0.23531,-0.79535
0.15596,0.47714
-0.039325,-0.10803
0.33574,0.61626
0.75528,0.604
0.62171,0.84079
-0.40584,0.89485
-0.21687,0.59956
0.88111,0.67989
-0.13388,0.58313
0.79367,0.97422
0.22382,0.16897
-0.48603,0.51222
-0.53236,0.92459
0.57679,0.84065
0.63736,0.82899
0.18253,0.5899
-0.2061,-0.92849
0.87207,0.87954
-0.7033,0.86822
0.57679,0.84065
-0.22524,-0.11518
0.050406,0.52509
0.42376,0.75049
0.63543,0.79711
-0.57688,0.66377
-0.14519,0.99345
0.23352,0.65598
0.98107,0.77113
0.07401,0.21105
0.62171,0.84079
0.54082,0.82996
-0.13388,0.58313
-0.058707,-0.62826
0.51992,0.82849
0.037723,0.98761
0.54178,0.56602
0.0030086,-0.16042
-0.19899,-0.32607
0.40331,0.62946
-0.44934,0.8017
0.037723,0.98761
0.16495,-0.038271
0.050406,0.52509
0.53014,0.51428
0.2073,-0.44759
0.54178,0.56602
-0.22988,-0.72871
0.034643,0.060314
0.53014,0.51428
0.54178,0.56602
0.10608,0.66147
0.48527,0.50497
-0.9855,0.61288
0.61264,0.80063
-0.50127,0.64368
-0.95156,0.51479
-0.89776,0.83656
0.7071,0.58162
-0.89776,0.83656
0.10072,0.22821
-0.44934,0.8017
0.088104,-0.5178
-0.38605,0.55229
0.037723,0.98761
0.050406,0.52509
-0.18495,-0.93944
-0.74714,0.82314
0.10683,0.79247
-0.24796,-0.70811
0.54945,0.7195
-0.37162,0.84529
0.0047442,-0.91152
0.22382,0.16897
-0.1638,0.65751
0.61264,0.80063
0.18253,0.5899
-0.047023,0.46446
-0.20472,0.37992
-0.040007,-0.92454
0.19748,-0.43972
-0.77137,0.65238
-0.08252,0.57734
0.23352,0.65598
0.74389,0.81983
0.18978,-0.22009
-0.51068,0.51305
0.42376,0.75049
0.1287,0.2367
0.01616,0.66504
-0.12155,-0.32393
0.60385,0.98324
-0.19373,0.38762
-0.11717,-0.39431
-0.15621,-0.12166
0.99779,0.65524
-0.31824,0.60808
0.058754,0.47904
-0.38605,0.55229
-0.43229,0.7716
0.44427,0.99791
-0.44934,0.8017
-0.73089,0.66069
0.58375,0.61004
0.47383,0.50695
-0.058707,-0.62826
0.32424,0.68167
-0.10277,-0.40643
0.79367,0.97422
0.53556,0.52358
0.11067,-0.71024
0.1607,-0.049017
-0.42528,0.7826
-0.058707,-0.62826
-0.90521,0.6826
0.35833,0.60346
-0.24796,-0.70811
-0.03005,0.34643
-0.078995,-0.41645
0.1598,0.99074
0.53556,0.52358
-0.090496,-0.20679
0.72703,0.62956
0.20875,-0.67721
-0.32619,0.656
-0.22988,-0.72871
0.92335,0.75956
-0.19014,0.041715
-0.19495,0.93804
-0.92924,0.57641
0.090352,0.15494
-0.058707,-0.62826
-0.43229,0.7716
-0.5515,0.94765
-0.8515,0.88421
0.22646,0.5014
0.98107,0.77113
-0.4657,0.88507
-0.51626,0.87728
-0.2408,-0.36078
-0.21687,0.59956
0.9879,0.90894
0.22815,0.5871
0.10253,-0.023775
-0.12732,0.8466
0.54178,0.56602
0.069173,-0.50932
-0.59767,0.69837
0.0030086,-0.16042
0.0047442,-0.91152
0.14536,0.9753
-0.17141,0.25721
-0.047023,0.46446
-0.34777,0.99997
0.88111,0.67989
0.016725,0.95413
0.22646,0.5014
0.88111,0.67989
0.19748,-0.43972
-0.48603,0.51222
0.22065,0.87364
-0.38605,0.55229
-0.17673,-0.25103
0.10683,0.79247
0.30917,0.63062
0.74389,0.81983
-0.18495,-0.93944
0.44015,0.5149
0.58375,0.61004
-0.12098,0.95987
0.10561,-0.49044
-0.065563,0.36874
0.16127,0.21553
-0.078995,-0.41645
0.083535,-0.92905
-0.16294,-0.024981
-0.53236,0.92459
0.19748,-0.43972
-0.14073,-0.8506
-0.063844,0.92389
-0.68001,0.9283
0.94818,0.61192
-0.063844,0.92389
0.041534,-0.49186
0.33574,0.61626
0.40331,0.62946
-0.71796,0.63318
-0.11717,-0.39431
-0.19899,-0.32607
0.54945,0.7195
0.30773,0.79568
-0.20076,0.053241
-0.23729,-0.3898
-0.17575,-0.21389
-0.17141,0.25721
0.082068,-0.89044
-0.14073,-0.8506
-0.43229,0.7716
-0.53654,0.78484
0.10072,0.22821
-0.033946,0.821
0.10683,0.79247
0.87673,0.80235
0.13897,-0.040649
0.47984,0.60398
-0.12098,0.95987
-0.14196,-0.97988
0.20875,-0.67721
0.49753,0.86675
-0.82674,0.72773
-0.17673,-0.25103
-0.0022929,0.12824
-0.22256,-0.22393
-0.5515,0.94765
0.18253,0.5899
-0.047023,0.46446
-0.08252,0.57734
-0.90521,0.6826
0.44427,0.99791
0.30509,0.72948
-0.43229,0.7716
0.22646,0.5014
-0.09892,-0.84693
-0.11084,0.033688
-0.039325,-0.10803
-0.32397,0.54838
-0.60626,0.98908
0.050406,0.52509
-0.078995,-0.41645
0.95647,0.70172
-0.17141,0.25721
-0.21687,0.59956
-0.19228,0.0066557
-0.52401,0.7887
-0.033946,0.821
0.13897,-0.040649
0.28099,0.88524
-0.0025495,0.92904
-0.68735,0.53564
-0.16294,-0.024981
0.54178,0.56602
-0.68001,0.9283
0.57679,0.84065
-0.03005,0.34643
0.71942,0.53003
0.64366,0.60772
0.42376,0.75049
0.19159,0.61174
-0.14984,0.31062
0.66841,0.85027
-0.28582,0.84493
-0.28203,0.8097
0.98193,0.88083
0.42376,0.75049
-0.23729,-0.3898
-0.081221,0.39969
0.60316,0.98514
0.034643,0.060314
0.16733,0.60715
0.1287,0.2367
0.084839,0.04439
-0.5515,0.94765
0.30773,0.79568
-0.065563,0.36874
-0.091009,-0.86346
0.21414,-0.97004
0.98107,0.77113
-0.68001,0.9283
0.30509,0.72948
0.77481,0.7874
0.090721,0.89983
0.19748,-0.43972
-0.15782,-0.70214
-0.14519,0.99345
-0.078995,-0.41645
0.75528,0.604
-0.43205,0.78693
-0.9752,0.72436
0.6565,0.7121
0.051679,-0.63895
0.8521,0.54425
0.058754,0.47904
0.13897,-0.040649
-0.71796,0.63318
0.68744,0.99665
-0.95682,0.76484
0.62845,0.52484
-0.063844,0.92389
-0.48603,0.51222
-0.11717,-0.39431
-0.60626,0.98908
-0.063844,0.92389
-0.77137,0.65238
-0.072674,-0.98726
0.75528,0.604
-0.75027,0.90047
0.13897,-0.040649
0.53556,0.52358
0.25996,0.83034
-0.14073,-0.8506
0.068038,0.15713
-0.43229,0.7716
-0.047023,0.46446
0.093314,0.43319
0.093314,0.43319
-0.19864,0.85221
-0.1447,0.50032
0.22646,0.5014
0.64366,0.60772
-0.078995,-0.41645
0.42436,0.5734
0.17673,-0.52322
0.10072,0.22821
0.037196,0.40422
-0.2408,-0.36078
0.093314,0.43319
0.3435,0.83042
0.87673,0.80235
-0.82674,0.72773
0.64366,0.60772
0.6565,0.7121
